companyID,employeeID,name,employeeNumber
4116,5207,PROMX,1333
4117,3310,ADASTRA,576
4118,1615,LEMLOCK,600
4119,3271,IT SVIT,4607
4120,1028,DATAART,5403
4121,911,DATAART,5017
4122,4620,THINKPORT GMBH,5671
4123,5408,INFOPULSE,4705
4124,3419,COMSENSE TECHNOLOGIES,639
4125,3479,THINKPORT GMBH,2712
4126,1923,VRP CONSULTING,300
4127,3838,COMSENSE TECHNOLOGIES,330
4128,4153,JELVIX,4261
4129,3620,PROMX,2968
4130,1323,CIKLUM,4405
4131,3183,ITEORA GMBH,215
4132,5427,AVENGA,3244
4133,2093,UNICSOFT,1726
4134,2835,INFOPULSE,939
4135,3377,UNICSOFT,3350
4136,2939,JELVIX,5412
4137,1784,PROMX,1157
4138,2619,ITEORA GMBH,3022
4139,5273,AVENGA,1108
4140,1819,AVENGA,1036
4141,2738,FUTURE PROCESSING,3458
4142,1531,ELEKS,2178
4143,514,PROMX,2334
4144,4116,UNICSOFT,1530
4145,3977,LEMLOCK,5386
4146,2995,THINKPORT GMBH,3166
4147,3739,COMSENSE TECHNOLOGIES,315
4148,5286,JELVIX,676
4149,3822,UNICSOFT,1413
4150,447,INSTINCTOOLS,1300
4151,3028,VRP CONSULTING,4569
4152,4769,ADASTRA,3049
4153,3021,COMSENSE TECHNOLOGIES,4809
4154,2523,CIKLUM,4018
4155,2751,JELVIX,5546
4156,5021,AVENGA,5591
4157,3583,INSTINCTOOLS,4068
4158,1811,ELEKS,2997
4159,5319,COMMENCIS,2912
4160,4754,PROMX,3351
4161,359,SOFTSERVE,2539
4162,3415,PROMX,5504
4163,156,SOFTSERVE,4648
4164,1989,ITEORA GMBH,3105
4165,5339,DATAART,2259
4166,1770,UNICSOFT,1065
4167,834,PROMX,3911
4168,3721,AVENGA,4654
4169,2042,CIKLUM,5685
4170,2433,INFOPULSE,2949
4171,2146,ITEORA GMBH,4202
4172,4485,COMMENCIS,1248
4173,2909,FUTURE PROCESSING,4428
4174,5649,COMMENCIS,5557
4175,4906,IT SVIT,2453
4176,617,IT SVIT,4544
4177,1697,UNICSOFT,1802
4178,1429,THINKPORT GMBH,2093
4179,723,LEMLOCK,1781
4180,1252,THINKPORT GMBH,1144
4181,4428,FUTURE PROCESSING,4889
4182,5387,FEXLE INC.,2627
4183,4899,LEMLOCK,5242
4184,5436,INFOPULSE,3854
4185,661,AVENGA,3171
4186,4456,UNICSOFT,5210
4187,428,PROMX,1442
4188,275,FEXLE INC.,5423
4189,4243,IT SVIT,3742
4190,4604,PROMX,1210
4191,5551,LEMLOCK,1667
4192,2421,ITEORA GMBH,5044
4193,5549,LEMLOCK,2749
4194,4355,COMMENCIS,2108
4195,4767,IT SVIT,4206
4196,4946,FEXLE INC.,3448
4197,1602,ITEORA GMBH,4402
4198,2560,FUTURE PROCESSING,1930
4199,3031,AVENGA,354
4200,2298,CIKLUM,3676
4201,5617,LEMLOCK,4914
4202,1373,VRP CONSULTING,1568
4203,3904,INFOPULSE,3195
4204,1971,COMMENCIS,5152
4205,3061,ADASTRA,3903
4206,4146,INSTINCTOOLS,146
4207,3402,FEXLE INC.,4320
4208,3301,SOFTSERVE,4624
4209,4952,INSTINCTOOLS,5134
4210,3087,THINKPORT GMBH,492
4211,4027,FEXLE INC.,4847
4212,2726,INSTINCTOOLS,4936
4213,1465,COMSENSE TECHNOLOGIES,4754
4214,4451,JELVIX,5372
4215,2236,FUTURE PROCESSING,1266
4216,4125,VRP CONSULTING,2373
4217,4595,DATAART,3564
4218,3008,FUTURE PROCESSING,5376
4219,4649,COMMENCIS,1093
4220,5352,ITEORA GMBH,3722
4221,3450,THINKPORT GMBH,1559
4222,4307,PROMX,4241
4223,4396,AVENGA,3775
4224,5090,INSTINCTOOLS,5005
4225,2471,ITEORA GMBH,113
4226,2013,DATAART,286
4227,700,COMMENCIS,3385
4228,1359,PROMX,4851
4229,4838,IT SVIT,4659
4230,5125,LEMLOCK,982
4231,5364,DATAART,3805
4232,2551,ADASTRA,5272
4233,4634,ELEKS,3268
4234,5023,ITEORA GMBH,2395
4235,3826,VRP CONSULTING,3302
4236,1418,SOFTSERVE,121
4237,2761,DATAART,537
4238,4682,IT SVIT,767
4239,2203,LEMLOCK,5267
4240,5346,FUTURE PROCESSING,1008
4241,323,JELVIX,5241
4242,4171,PROMX,1643
4243,1154,JELVIX,1825
4244,528,THINKPORT GMBH,1581
4245,5334,INSTINCTOOLS,3945
4246,3534,ADASTRA,4854
4247,5009,ITEORA GMBH,3382
4248,155,INFOPULSE,3581
4249,4312,ELEKS,4116
4250,5542,INFOPULSE,4652
4251,3870,CIKLUM,1104
4252,3069,INSTINCTOOLS,1558
4253,3382,SOFTSERVE,116
4254,2338,IT SVIT,957
4255,342,INSTINCTOOLS,1945
4256,894,ITEORA GMBH,4327
4257,4673,INFOPULSE,2366
4258,4837,LEMLOCK,4829
4259,450,UNICSOFT,1012
4260,5690,LEMLOCK,1573
4261,5614,SOFTSERVE,4965
4262,3605,AVENGA,399
4263,4751,UNICSOFT,246
4264,3636,ITEORA GMBH,3695
4265,4284,PROMX,5126
4266,4687,DATAART,1412
4267,1276,ADASTRA,4653
4268,2244,INFOPULSE,3358
4269,406,INSTINCTOOLS,770
4270,2445,FEXLE INC.,5138
4271,3375,COMMENCIS,2232
4272,4034,FEXLE INC.,5194
4273,4862,IT SVIT,1601
4274,3465,THINKPORT GMBH,1094
4275,2615,SOFTSERVE,2555
4276,2960,ADASTRA,3824
4277,5102,FEXLE INC.,2345
4278,5638,IT SVIT,3671
4279,3117,UNICSOFT,908
4280,1983,FUTURE PROCESSING,2641
4281,421,ITEORA GMBH,3601
4282,4569,ADASTRA,1398
4283,1307,ITEORA GMBH,1680
4284,1626,IT SVIT,4243
4285,2614,JELVIX,5577
4286,1355,ADASTRA,5569
4287,2472,FEXLE INC.,2934
4288,603,DATAART,2547
4289,1435,AVENGA,3977
4290,1681,THINKPORT GMBH,3135
4291,4823,COMMENCIS,4666
4292,2296,PROMX,4957
4293,940,ELEKS,4026
4294,1266,ADASTRA,4974
4295,4000,AVENGA,1561
4296,532,COMMENCIS,5600
4297,1172,FUTURE PROCESSING,5065
4298,2413,UNICSOFT,3607
4299,4097,LEMLOCK,3847
4300,3590,ELEKS,900
4301,2216,THINKPORT GMBH,156
4302,2396,ITEORA GMBH,2852
4303,1939,IT SVIT,4128
4304,2430,PROMX,5601
4305,1312,COMMENCIS,3064
4306,4988,THINKPORT GMBH,3892
4307,4721,COMMENCIS,5506
4308,3726,SOFTSERVE,1434
4309,3926,AVENGA,545
4310,145,VRP CONSULTING,3996
4311,425,INFOPULSE,178
4312,4814,FEXLE INC.,2098
4313,686,PROMX,4747
4314,2895,PROMX,543
4315,5564,FUTURE PROCESSING,4097
4316,389,INSTINCTOOLS,4774
4317,3473,PROMX,2479
4318,5685,COMMENCIS,3823
4319,675,ADASTRA,3882
4320,4051,UNICSOFT,5037
4321,1748,FUTURE PROCESSING,3096
4322,1832,ADASTRA,5301
4323,5603,PROMX,3198
4324,1009,IT SVIT,4110
4325,4301,COMMENCIS,5606
4326,2698,VRP CONSULTING,285
4327,4615,COMSENSE TECHNOLOGIES,4537
4328,1066,CIKLUM,2272
4329,2563,CIKLUM,3370
4330,1703,ELEKS,555
4331,1454,JELVIX,3113
4332,2888,VRP CONSULTING,2398
4333,4586,SOFTSERVE,2817
4334,3252,INSTINCTOOLS,487
4335,4187,ELEKS,2675
4336,1837,IT SVIT,847
4337,2209,CIKLUM,2937
4338,870,ELEKS,4629
4339,371,AVENGA,593
4340,3610,AVENGA,4503
4341,5473,ITEORA GMBH,2331
4342,1816,INSTINCTOOLS,3392
4343,5456,VRP CONSULTING,4441
4344,4459,PROMX,5559
4345,2731,VRP CONSULTING,5584
4346,2253,DATAART,4260
4347,3849,FUTURE PROCESSING,2897
4348,689,PROMX,1722
4349,2273,THINKPORT GMBH,1655
4350,5510,FEXLE INC.,3848
4351,1067,FUTURE PROCESSING,1706
4352,4549,FUTURE PROCESSING,4803
4353,934,ELEKS,552
4354,1174,DATAART,3143
4355,229,ITEORA GMBH,3469
4356,2167,INSTINCTOOLS,5082
4357,1217,FEXLE INC.,2751
4358,2714,ADASTRA,341
4359,3173,ITEORA GMBH,1837
4360,993,FUTURE PROCESSING,331
4361,4349,PROMX,1316
4362,688,THINKPORT GMBH,5661
4363,4011,SOFTSERVE,5388
4364,4627,UNICSOFT,4833
4365,2030,CIKLUM,2361
4366,2611,PROMX,2317
4367,2259,FEXLE INC.,1221
4368,3414,PROMX,3711
4369,3653,INSTINCTOOLS,4129
4370,2415,CIKLUM,2347
4371,1559,SOFTSERVE,4384
4372,4783,ELEKS,1824
4373,513,SOFTSERVE,648
4374,889,INSTINCTOOLS,501
4375,2058,FUTURE PROCESSING,2411
4376,3081,VRP CONSULTING,369
4377,3604,IT SVIT,2066
4378,919,VRP CONSULTING,5599
4379,1481,COMMENCIS,5380
4380,3892,CIKLUM,2047
4381,4058,FEXLE INC.,3690
4382,2807,AVENGA,1218
4383,1931,ADASTRA,5362
4384,1076,COMMENCIS,4664
4385,2378,ELEKS,620
4386,3571,FUTURE PROCESSING,5090
4387,4480,IT SVIT,3659
4388,5195,FEXLE INC.,1950
4389,2377,SOFTSERVE,1396
4390,3840,ADASTRA,5332
4391,1809,JELVIX,3657
4392,2081,CIKLUM,1464
4393,5660,COMSENSE TECHNOLOGIES,936
4394,1149,FEXLE INC.,1876
4395,795,UNICSOFT,165
4396,518,UNICSOFT,3921
4397,554,FEXLE INC.,2177
4398,474,JELVIX,1925
4399,484,COMSENSE TECHNOLOGIES,2439
4400,121,SOFTSERVE,4686
4401,1798,COMSENSE TECHNOLOGIES,854
4402,1554,COMMENCIS,5231
4403,5412,PROMX,513
4404,3642,ITEORA GMBH,346
4405,465,INFOPULSE,3585
4406,1356,CIKLUM,3357
4407,1877,IT SVIT,1112
4408,4775,COMMENCIS,1348
4409,1033,CIKLUM,5340
4410,1246,THINKPORT GMBH,659
4411,626,ITEORA GMBH,1878
4412,5620,ELEKS,5013
4413,2650,IT SVIT,2989
4414,3922,CIKLUM,3088
4415,1332,COMMENCIS,3279
4416,4675,LEMLOCK,4351
4417,1113,COMMENCIS,4644
4418,1271,COMSENSE TECHNOLOGIES,5148
4419,3251,FEXLE INC.,1435
4420,2878,FUTURE PROCESSING,4069
4421,913,DATAART,132
4422,1766,COMMENCIS,3163
4423,782,AVENGA,2187
4424,818,INFOPULSE,889
4425,1340,JELVIX,4399
4426,1245,CIKLUM,5053
4427,3811,SOFTSERVE,2476
4428,1347,COMMENCIS,2961
4429,2770,ADASTRA,318
4430,1998,ELEKS,4322
4431,3744,THINKPORT GMBH,4084
4432,5338,INSTINCTOOLS,4700
4433,2901,IT SVIT,816
4434,1625,THINKPORT GMBH,3421
4435,2141,AVENGA,3779
4436,3359,PROMX,3465
4437,2060,VRP CONSULTING,456
4438,3143,SOFTSERVE,3987
4439,1614,JELVIX,457
4440,2491,INSTINCTOOLS,4850
4441,1647,UNICSOFT,4840
4442,1835,VRP CONSULTING,5234
4443,1878,FEXLE INC.,2028
4444,5289,CIKLUM,4409
4445,1343,ELEKS,4179
4446,3110,SOFTSERVE,3532
4447,2075,JELVIX,2612
4448,5085,INFOPULSE,3377
4449,4575,JELVIX,2830
4450,896,SOFTSERVE,5313
4451,3409,ITEORA GMBH,2219
4452,1382,INFOPULSE,5336
4453,3385,UNICSOFT,4600
4454,2803,AVENGA,1241
4455,1485,DATAART,2676
4456,5025,SOFTSERVE,3528
4457,5584,FUTURE PROCESSING,2176
4458,4470,INSTINCTOOLS,3156
4459,5465,JELVIX,2158
4460,5252,INFOPULSE,250
4461,3865,INSTINCTOOLS,2084
4462,1357,VRP CONSULTING,3474
4463,1378,PROMX,3130
4464,2049,THINKPORT GMBH,2874
4465,2860,LEMLOCK,2772
4466,3429,FEXLE INC.,3654
4467,4618,VRP CONSULTING,5436
4468,2446,ADASTRA,4539
4469,3785,AVENGA,3487
4470,540,ELEKS,2226
4471,2207,IT SVIT,1700
4472,3062,FEXLE INC.,2918
4473,4294,COMMENCIS,2767
4474,1597,PROMX,1587
4475,569,ITEORA GMBH,373
4476,4023,INSTINCTOOLS,2707
4477,5646,INSTINCTOOLS,2862
4478,5517,DATAART,1050
4479,3131,JELVIX,3755
4480,3190,SOFTSERVE,1280
4481,1263,INFOPULSE,5051
4482,251,FUTURE PROCESSING,1498
4483,2934,COMSENSE TECHNOLOGIES,5484
4484,3100,LEMLOCK,4036
4485,4930,SOFTSERVE,5667
4486,5151,PROMX,2429
4487,2364,AVENGA,1122
4488,1025,INFOPULSE,3687
4489,4633,FUTURE PROCESSING,915
4490,4843,LEMLOCK,2741
4491,2618,THINKPORT GMBH,4843
4492,4881,VRP CONSULTING,1240
4493,576,ITEORA GMBH,4849
4494,3406,CIKLUM,5262
4495,4389,JELVIX,3554
4496,1394,COMSENSE TECHNOLOGIES,4258
4497,5476,JELVIX,3629
4498,5201,AVENGA,2072
4499,1642,ADASTRA,4740
4500,2723,PROMX,1391
4501,5471,UNICSOFT,3625
4502,1686,COMMENCIS,950
4503,4975,PROMX,4541
4504,771,FEXLE INC.,1314
4505,3753,SOFTSERVE,1565
4506,1056,PROMX,4403
4507,4738,JELVIX,485
4508,3331,AVENGA,5526
4509,5083,LEMLOCK,3840
4510,2938,ELEKS,2410
4511,2634,ITEORA GMBH,4198
4512,4846,THINKPORT GMBH,1795
4513,3586,INSTINCTOOLS,1794
4514,2510,AVENGA,2873
4515,5696,PROMX,299
4516,3603,COMSENSE TECHNOLOGIES,1207
4517,4190,ADASTRA,909
4518,2124,ADASTRA,434
4519,4647,DATAART,5385
4520,2098,JELVIX,1842
4521,552,AVENGA,4952
4522,4200,ELEKS,1351
4523,4765,AVENGA,1304
4524,871,CIKLUM,2719
4525,5610,DATAART,4844
4526,3923,CIKLUM,796
4527,1812,DATAART,4638
4528,1177,SOFTSERVE,704
4529,533,PROMX,1226
4530,5415,FEXLE INC.,3017
4531,2908,COMSENSE TECHNOLOGIES,4310
4532,2735,PROMX,4192
4533,3381,IT SVIT,2323
4534,4655,THINKPORT GMBH,3891
4535,4357,ADASTRA,4010
4536,4912,CIKLUM,5129
4537,5221,FEXLE INC.,2589
4538,393,INFOPULSE,1605
4539,571,THINKPORT GMBH,3592
4540,1774,UNICSOFT,213
4541,4265,CIKLUM,216
4542,4193,PROMX,4245
4543,811,JELVIX,2298
4544,5494,IT SVIT,3269
4545,2734,SOFTSERVE,3786
4546,3649,IT SVIT,1956
4547,647,ADASTRA,4989
4548,456,INSTINCTOOLS,699
4549,3640,INFOPULSE,185
4550,2701,FUTURE PROCESSING,5217
4551,5392,UNICSOFT,904
4552,1606,LEMLOCK,969
4553,1507,FUTURE PROCESSING,3259
4554,984,COMSENSE TECHNOLOGIES,921
4555,2847,ITEORA GMBH,5321
4556,563,AVENGA,1243
4557,5060,ITEORA GMBH,3288
4558,1034,UNICSOFT,1990
4559,1893,IT SVIT,3867
4560,564,JELVIX,1619
4561,3040,VRP CONSULTING,2154
4562,302,COMMENCIS,2984
4563,2568,PROMX,3001
4564,5069,ITEORA GMBH,4878
4565,2654,COMMENCIS,1014
4566,847,JELVIX,538
4567,1756,COMSENSE TECHNOLOGIES,3324
4568,2261,DATAART,5460
4569,3339,CIKLUM,3188
4570,1381,ADASTRA,2706
4571,914,ADASTRA,640
4572,2521,ELEKS,1202
4573,5606,COMSENSE TECHNOLOGIES,5443
4574,4870,AVENGA,1141
4575,4556,AVENGA,5502
4576,3103,SOFTSERVE,3076
4577,926,LEMLOCK,4433
4578,4354,SOFTSERVE,4307
4579,4233,UNICSOFT,4678
4580,4067,COMMENCIS,3518
4581,5373,COMMENCIS,912
4582,695,INSTINCTOOLS,4979
4583,728,SOFTSERVE,5415
4584,1548,IT SVIT,2295
4585,3730,ITEORA GMBH,589
4586,356,COMMENCIS,3423
4587,1124,SOFTSERVE,1024
4588,838,ADASTRA,5151
4589,4412,INFOPULSE,1509
4590,3299,LEMLOCK,4444
4591,4351,JELVIX,815
4592,4488,COMMENCIS,2159
4593,3951,CIKLUM,3780
4594,663,UNICSOFT,2231
4595,2558,ADASTRA,5612
4596,990,ELEKS,3435
4597,2522,SOFTSERVE,3701
4598,5032,PROMX,2276
4599,687,FUTURE PROCESSING,5293
4600,912,JELVIX,2378
4601,4900,DATAART,1691
4602,448,FEXLE INC.,3639
4603,5343,ADASTRA,2543
4604,4948,ITEORA GMBH,814
4605,5135,ITEORA GMBH,2716
4606,2547,LEMLOCK,2114
4607,667,CIKLUM,592
4608,4969,INSTINCTOOLS,2574
4609,966,PROMX,636
4610,2475,ADASTRA,2327
4611,4779,THINKPORT GMBH,5659
4612,280,COMSENSE TECHNOLOGIES,4291
4613,2704,FUTURE PROCESSING,2969
4614,3669,INFOPULSE,3512
4615,4795,SOFTSERVE,4877
4616,1145,COMSENSE TECHNOLOGIES,2728
4617,4446,ITEORA GMBH,5396
4618,4922,SOFTSERVE,187
4619,1986,DATAART,1219
4620,5563,VRP CONSULTING,1863
4621,4318,CIKLUM,3443
4622,756,VRP CONSULTING,5035
4623,4364,COMSENSE TECHNOLOGIES,5422
4624,530,VRP CONSULTING,4785
4625,4431,THINKPORT GMBH,3290
4626,3723,ADASTRA,4294
4627,1103,JELVIX,4704
4628,1065,JELVIX,2125
4629,3557,FUTURE PROCESSING,248
4630,5453,FUTURE PROCESSING,4328
4631,1010,ELEKS,1710
4632,2996,ITEORA GMBH,473
4633,2616,AVENGA,1183
4634,4712,COMMENCIS,5532
4635,3392,IT SVIT,526
4636,2009,UNICSOFT,4504
4637,4987,INFOPULSE,3383
4638,4346,AVENGA,2312
4639,3553,UNICSOFT,3336
4640,147,INFOPULSE,2489
4641,1624,LEMLOCK,4984
4642,3825,IT SVIT,1168
4643,5442,THINKPORT GMBH,463
4644,3920,ITEORA GMBH,3284
4645,1516,CIKLUM,2671
4646,2248,VRP CONSULTING,1289
4647,5580,LEMLOCK,2818
4648,3911,INFOPULSE,3282
4649,5655,FUTURE PROCESSING,2387
4650,3942,SOFTSERVE,5317
4651,5366,INSTINCTOOLS,1618
4652,3154,IT SVIT,1858
4653,3831,LEMLOCK,3144
4654,4850,UNICSOFT,2470
4655,627,AVENGA,5108
4656,2240,IT SVIT,2640
4657,4400,SOFTSERVE,4964
4658,4269,CIKLUM,3609
4659,2983,FUTURE PROCESSING,3752
4660,3876,DATAART,365
4661,1275,CIKLUM,2223
4662,1505,DATAART,206
4663,2349,DATAART,4737
4664,2465,COMMENCIS,4677
4665,4901,INFOPULSE,3923
4666,3228,INFOPULSE,5653
4667,3908,DATAART,3738
4668,5540,THINKPORT GMBH,1285
4669,2567,UNICSOFT,400
4670,2816,COMSENSE TECHNOLOGIES,1091
4671,4640,FUTURE PROCESSING,2163
4672,5028,INFOPULSE,1327
4673,1716,FUTURE PROCESSING,4960
4674,4076,DATAART,1011
4675,4855,UNICSOFT,4680
4676,4004,INSTINCTOOLS,2106
4677,2818,PROMX,3004
4678,414,UNICSOFT,1049
4679,4607,IT SVIT,4826
4680,3704,ADASTRA,3543
4681,3476,FUTURE PROCESSING,1083
4682,3769,FEXLE INC.,5572
4683,3278,THINKPORT GMBH,3492
4684,185,FUTURE PROCESSING,2801
4685,2519,CIKLUM,1537
4686,828,DATAART,4087
4687,696,CIKLUM,4788
4688,852,IT SVIT,4797
4689,1368,INFOPULSE,2431
4690,2307,INSTINCTOOLS,3620
4691,212,ADASTRA,5087
4692,3014,CIKLUM,805
4693,4879,INFOPULSE,1986
4694,930,COMSENSE TECHNOLOGIES,479
4695,3083,UNICSOFT,707
4696,476,DATAART,2090
4697,2309,DATAART,1563
4698,893,INSTINCTOOLS,5496
4699,3548,INFOPULSE,1907
4700,4644,IT SVIT,1748
4701,4036,LEMLOCK,2694
4702,2159,ADASTRA,3583
4703,3351,ELEKS,4062
4704,1635,FUTURE PROCESSING,750
4705,4743,INFOPULSE,3479
4706,5132,VRP CONSULTING,4406
4707,1960,AVENGA,2854
4708,640,INFOPULSE,2319
4709,4970,FUTURE PROCESSING,1456
4710,5529,JELVIX,879
4711,167,UNICSOFT,1913
4712,2534,ADASTRA,1779
4713,392,ADASTRA,1429
4714,350,JELVIX,5114
4715,1159,JELVIX,581
4716,481,INSTINCTOOLS,641
4717,490,COMMENCIS,4359
4718,2048,FEXLE INC.,2301
4719,702,ADASTRA,4983
4720,4031,SOFTSERVE,4712
4721,2681,IT SVIT,3430
4722,1660,VRP CONSULTING,3296
4723,3195,UNICSOFT,1068
4724,4788,VRP CONSULTING,3684
4725,1284,SOFTSERVE,4015
4726,5290,COMMENCIS,466
4727,2917,ITEORA GMBH,2755
4728,4820,COMMENCIS,2222
4729,2675,ELEKS,1932
4730,4487,SOFTSERVE,4517
4731,924,ITEORA GMBH,1171
4732,4830,ELEKS,3329
4733,3992,INFOPULSE,2440
4734,2556,FUTURE PROCESSING,3885
4735,5398,UNICSOFT,1665
4736,701,THINKPORT GMBH,3456
4737,3575,DATAART,3353
4738,3774,ELEKS,5457
4739,1479,FUTURE PROCESSING,4177
4740,2502,INFOPULSE,4167
4741,1157,COMSENSE TECHNOLOGIES,136
4742,2997,THINKPORT GMBH,5445
4743,348,CIKLUM,3839
4744,5263,FEXLE INC.,1543
4745,4209,IT SVIT,924
4746,2269,SOFTSERVE,4009
4747,4670,INFOPULSE,303
4748,1371,THINKPORT GMBH,5505
4749,1360,JELVIX,5118
4750,4500,ADASTRA,2798
4751,2884,PROMX,1877
4752,3176,DATAART,2139
4753,4732,COMSENSE TECHNOLOGIES,3301
4754,5196,ADASTRA,2136
4755,3268,INSTINCTOOLS,691
4756,5377,ADASTRA,2525
4757,4847,VRP CONSULTING,4145
4758,1094,INSTINCTOOLS,2363
4759,3768,DATAART,3149
4760,5146,IT SVIT,2506
4761,5114,INFOPULSE,5620
4762,659,INFOPULSE,2960
4763,1827,COMMENCIS,3908
4764,673,FEXLE INC.,2153
4765,2247,AVENGA,5314
4766,4806,JELVIX,3116
4767,5579,CIKLUM,3151
4768,445,CIKLUM,655
4769,546,ADASTRA,472
4770,1823,ADASTRA,842
4771,5002,UNICSOFT,1754
4772,2740,AVENGA,5023
4773,1920,INFOPULSE,3344
4774,3839,VRP CONSULTING,3027
4775,5092,AVENGA,5211
4776,2786,AVENGA,5677
4777,206,IT SVIT,5069
4778,2655,ADASTRA,4988
4779,4334,INFOPULSE,1767
4780,1117,IT SVIT,3484
4781,4430,DATAART,3865
4782,5059,UNICSOFT,563
4783,5684,ELEKS,5062
4784,2904,SOFTSERVE,5629
4785,3380,INSTINCTOOLS,2742
4786,1432,FEXLE INC.,521
4787,3370,DATAART,3310
4788,3194,AVENGA,3445
4789,784,IT SVIT,660
4790,1775,INFOPULSE,858
4791,4070,FUTURE PROCESSING,4317
4792,1091,DATAART,4396
4793,1411,FUTURE PROCESSING,4671
4794,3323,JELVIX,4962
4795,4047,THINKPORT GMBH,657
4796,3226,FUTURE PROCESSING,2198
4797,2559,FEXLE INC.,1703
4798,537,ADASTRA,4497
4799,1891,ELEKS,4841
4800,4567,FUTURE PROCESSING,1006
4801,605,AVENGA,1718
4802,4483,VRP CONSULTING,1111
4803,4889,JELVIX,3012
4804,1290,IT SVIT,3137
4805,3972,VRP CONSULTING,850
4806,5297,SOFTSERVE,865
4807,189,DATAART,5663
4808,3528,ELEKS,2417
4809,4636,ADASTRA,4519
4810,2773,LEMLOCK,3673
4811,3249,FEXLE INC.,2270
4812,2920,JELVIX,1116
4813,1633,JELVIX,4101
4814,3805,IT SVIT,5159
4815,3443,PROMX,4417
4816,4493,FEXLE INC.,2393
4817,4535,LEMLOCK,3681
4818,2973,AVENGA,4605
4819,3913,THINKPORT GMBH,3513
4820,315,CIKLUM,978
4821,5309,AVENGA,1741
4822,2416,UNICSOFT,5701
4823,1826,IT SVIT,3050
4824,2100,UNICSOFT,2340
4825,710,ITEORA GMBH,2567
4826,1037,INFOPULSE,5651
4827,4150,COMMENCIS,314
4828,807,INFOPULSE,2793
4829,5210,ITEORA GMBH,2146
4830,2381,IT SVIT,3199
4831,4891,ADASTRA,881
4832,3734,FUTURE PROCESSING,3571
4833,743,SOFTSERVE,2688
4834,778,VRP CONSULTING,5472
4835,2887,COMSENSE TECHNOLOGIES,1616
4836,3965,ELEKS,4771
4837,1216,ELEKS,4281
4838,2503,THINKPORT GMBH,1791
4839,2024,SOFTSERVE,776
4840,5287,LEMLOCK,2999
4841,2788,LEMLOCK,5233
4842,3225,PROMX,349
4843,2665,JELVIX,1041
4844,3925,FEXLE INC.,2907
4845,1170,INFOPULSE,2915
4846,4021,UNICSOFT,2931
4847,1185,LEMLOCK,4471
4848,1127,COMMENCIS,2503
4849,2546,VRP CONSULTING,2384
4850,780,UNICSOFT,932
4851,733,IT SVIT,1381
4852,4083,INSTINCTOOLS,1965
4853,2200,IT SVIT,1237
4854,1760,FEXLE INC.,3420
4855,3711,THINKPORT GMBH,4033
4856,5637,SOFTSERVE,4488
4857,1528,FUTURE PROCESSING,4435
4858,292,FUTURE PROCESSING,1989
4859,5635,ITEORA GMBH,3951
4860,5330,COMMENCIS,2002
4861,1679,LEMLOCK,4360
4862,239,INSTINCTOOLS,2977
4863,1166,COMMENCIS,4719
4864,148,ADASTRA,1540
4865,3221,SOFTSERVE,3035
4866,5627,THINKPORT GMBH,5492
4867,2504,INFOPULSE,4860
4868,2796,ELEKS,2103
4869,4181,JELVIX,1955
4870,2177,ITEORA GMBH,3153
4871,3983,LEMLOCK,3655
4872,2736,PROMX,5155
4873,5130,INFOPULSE,2024
4874,3698,COMMENCIS,4523
4875,5284,COMMENCIS,2856
4876,2963,PROMX,4490
4877,1046,CIKLUM,1118
4878,1105,ELEKS,601
4879,1270,COMSENSE TECHNOLOGIES,3371
4880,4532,SOFTSERVE,5349
4881,5668,COMSENSE TECHNOLOGIES,2566
4882,1039,UNICSOFT,2097
4883,3349,DATAART,748
4884,2664,LEMLOCK,4598
4885,1654,THINKPORT GMBH,5230
4886,556,DATAART,535
4887,4258,THINKPORT GMBH,3120
4888,719,AVENGA,642
4889,420,AVENGA,2292
4890,4287,LEMLOCK,1816
4891,1780,ADASTRA,946
4892,3211,COMMENCIS,2349
4893,2487,INSTINCTOOLS,4157
4894,4540,CIKLUM,4117
4895,1370,INFOPULSE,2253
4896,1489,IT SVIT,1769
4897,368,ELEKS,4383
4898,1885,CIKLUM,2283
4899,4278,THINKPORT GMBH,1139
4900,4104,JELVIX,2892
4901,3609,ITEORA GMBH,603
4902,963,IT SVIT,2478
4903,2690,FUTURE PROCESSING,3422
4904,5211,ELEKS,2134
4905,4755,COMMENCIS,2586
4906,4694,ITEORA GMBH,2533
4907,3764,ITEORA GMBH,4617
4908,4863,INSTINCTOOLS,3129
4909,2771,ELEKS,3529
4910,833,ADASTRA,439
4911,5499,CIKLUM,986
4912,5294,FEXLE INC.,2492
4913,1888,INSTINCTOOLS,523
4914,504,COMMENCIS,1676
4915,3093,CIKLUM,2703
4916,358,DATAART,1648
4917,4460,PROMX,3429
4918,2036,ELEKS,2529
4919,5119,INSTINCTOOLS,4397
4920,5417,THINKPORT GMBH,3501
4921,5058,IT SVIT,167
4922,3859,ADASTRA,382
4923,3493,LEMLOCK,4363
4924,2852,INSTINCTOOLS,1098
4925,3046,ADASTRA,5356
4926,4225,JELVIX,2914
4927,5447,LEMLOCK,3245
4928,2251,INSTINCTOOLS,2568
4929,507,DATAART,3189
4930,2256,VRP CONSULTING,578
4931,1572,ADASTRA,2022
4932,2005,SOFTSERVE,4160
4933,4873,ITEORA GMBH,3600
4934,2408,DATAART,2443
4935,2877,JELVIX,2425
4936,1881,FUTURE PROCESSING,5326
4937,2134,IT SVIT,2110
